Date,France,Germany,"Korea, South",US,United Kingdom
2020-03-18,142.24759565943987,148.71584819916924,195.77061737962092,27.8245505653065,41.613875353495146
2020-03-19,171.98400741764908,184.7251350384063,198.87189546703345,43.936204003393314,43.337352669020426
2020-03-20,202.54770729277914,239.84309547049006,200.62733589387076,60.39830780690635,62.98794018107795
2020-03-21,230.38442041213318,268.90594381438865,203.6505944067572,79.9087255648596,79.32414824020225
2020-03-22,292.9978747427881,301.16749579531603,233.6881305993064,104.3314906864598,89.82704846216403
2020-03-23,355.2896059168626,351.43965892652795,233.6881305993064,135.3674958935601,105.36780545258434
2020-03-24,413.24573455225965,434.28369603330435,247.00997294963824,167.59684501741347,129.82056052755848
2020-03-25,472.47343566366453,490.2610096813062,253.42708295441014,204.63280217051798,154.30277675322534
2020-03-26,554.6507219444653,595.3169403273005,263.62814232369794,261.3181487782103,189.15531802273668
2020-03-27,629.7500987804992,690.7170827555476,273.0490059477247,318.4476005903651,236.5583094873552
2020-03-28,706.9636563597751,795.0091438762812,281.51412978380677,380.8035966455145,278.70248555331966
2020-03-29,774.3569975881946,857.4316066436693,288.0482691503678,445.32875961769867,318.22461920763027
2020-03-30,860.4409221988993,967.130431747888,293.4901344735634,521.7057914137371,363.403293794947
2020-03-31,1009.1689414408855,1058.4725173231882,299.51714660570474,608.1310811012205,413.7671309041858
2020-04-01,1121.680125342116,1163.6119961985078,304.646933630796,693.2119706799568,488.230189280086
2020-04-02,1193.0567056520063,1293.0998161915084,311.55166597635593,791.3622419900196,561.4853404775839
2020-04-03,1315.3421454531533,1396.5563950189883,317.09105576770924,893.9142907347893,638.776669319987
2020-04-04,1419.3506459304756,1479.2333356671138,324.9125181139509,1012.8710419301144,705.8891705980485
2020-04-05,1468.4976881356972,1556.4677059477578,329.30111918104416,1109.7917158373452,803.3908488156713
2020-04-06,1558.013326416592,1597.9673049998055,332.90952450287637,1210.793928052256,869.2659817646378
2020-04-07,1670.3406685140621,1739.7128437809718,335.8157536539736,1317.3459447610285,939.1772923585096
2020-04-08,1767.8840655591516,1932.8882854425733,338.6049534432818,1424.8042986217654,1036.1192087129702
2020-04-09,1884.4857295940462,2067.1622254297845,343.2861279148479,1541.5797984046962,1117.373062323547
2020-04-10,1993.886922981667,2134.669194724688,346.6994843003649,1659.2586142157515,1266.3728319520792
2020-04-11,2073.995988970166,2208.5855067549815,349.80076238777735,1763.5085345585344,1356.8627563048299
2020-04-12,2506.2693502116044,2281.773755644011,352.92154536882146,1860.235856540013,1445.57028104067
2020-04-13,2579.6222299119163,2358.0413535567473,355.00856898739465,1973.7847960619504,1516.0855452237429
2020-04-14,2679.509609954948,2421.1441376200705,357.3296513295462,2075.6238595805085,1609.506854070421
2020-04-15,2783.809193288224,2520.256208522631,359.51419941627705,2184.3148319679167,1690.9522051605006
2020-04-16,3015.1434630197846,2610.882166417999,362.7715166527418,2293.051121212923,1774.9459457855023
2020-04-17,3082.215081091624,2731.5854868705032,364.6244815477367,2411.3462462873144,1871.8584009892702
2020-04-18,3116.026652833184,2783.3615181295722,367.121107932572,2523.010004533166,1970.3028360290605
2020-04-19,3206.6453419366394,2837.8946409563778,369.3641707001974,2621.9125356793593,2064.269176163554
2020-04-20,3264.2491071148293,2905.413545712614,371.0610964461401,2715.8785504711864,2141.737271910114
2020-04-21,3342.044830406013,2966.24859212282,373.18712985197635,2808.8324887766535,2225.4069398774955
2020-04-22,3339.47104515337,3047.445535565753,374.66950176797235,2907.617196093091,2304.3333625833457
2020-04-23,3404.888086991368,3127.1386108808297,379.3506762395384,3026.528630430818,2383.377629891967
2020-04-24,3457.6506846705397,3229.2464825777715,382.1593809224781,3198.563506369017,2477.933193040316
2020-04-25,3506.0929999613472,3248.713220010584,383.99284092384147,3308.7831674194053,2563.7093332822283
2020-04-26,3523.358809364491,3291.155720507875,385.12412475446996,3415.8850286670363,2635.7713078766697
2020-04-27,3596.7423293654297,3334.5769288344063,387.17213858578015,3501.237819391362,2704.7251310730276
2020-04-28,3670.7386553789024,3385.207155805584,388.7130251826706,3595.3971861089412,2777.1848312018215
2020-04-29,3659.386423996711,3442.2586609734835,391.48272007834726,3700.568549222888,2849.836028810118
2020-04-30,3694.515528665219,3498.6656512294444,391.93133263187235,3896.96274668205,2948.7960339870315
2020-05-01,3709.2228729660337,3553.341999592237,393.08212135613235,4036.484287855447,3051.5859887540014
2020-05-02,3737.2587480394614,3589.9361240367516,394.5059785912337,4163.332214520541,3131.7350492136
2020-05-03,3748.993983179486,3617.9963936287454,395.3641939110208,4259.03839664414,3200.4089914783767
2020-05-04,3772.786176616116,3650.4011711456596,396.74904135885913,4351.93795472049,3263.5736985636113
2020-05-05,3815.7285579444315,3689.2510977819593,397.78280072133,4439.3874053896925,3338.9795137616793
2020-05-06,3893.0799968765277,3763.692570110869,399.5577460417988,4523.262866556316,3438.7497005826426
2020-05-07,3923.4751750982114,3801.7070144539152,401.05962285142624,4629.663827073095,3529.976153702712
2020-05-08,3957.6084699963512,3816.936663113798,403.04912200184185,4728.2219501015425,3608.136586490551
