Date,France,Germany,"Korea, South",US,United Kingdom
2020-03-12,0.18384180376018078,0.2983865333049142,6.495129579297974,0.036253486078575245,0.2798809315810293
2020-03-13,0.18384180376018078,0.5490312212810422,9.947495752077979,0.036253486078575245,0.2798809315810293
2020-03-14,0.18384180376018078,0.5490312212810422,9.947495752077979,0.036253486078575245,0.2798809315810293
2020-03-15,0.18384180376018078,0.5490312212810422,9.947495752077979,0.036253486078575245,0.2798809315810293
2020-03-16,0.18384180376018078,0.7996759092571701,22.177064059044433,0.0513591052779816,0.3093420822737692
2020-03-17,0.18384180376018078,0.7996759092571701,27.443385339556304,0.0513591052779816,0.7807204933576078
2020-03-18,0.18384180376018078,1.2532234398806397,30.03753619254919,0.3172180031875334,0.9869485482067873
2020-03-19,0.18384180376018078,1.3487071305382123,30.03753619254919,0.3655559846256337,0.9869485482067873
2020-03-20,0.18384180376018078,2.148383039795382,30.03753619254919,0.44410520446254675,0.9869485482067873
2020-03-21,0.18384180376018078,2.7809624904018007,30.03753619254919,0.5317177958191036,0.9869485482067873
2020-03-22,33.79625159124656,3.174832714364287,56.73973557410753,0.5377600434988662,0.9869485482067873
2020-03-23,33.79625159124656,3.174832714364287,56.73973557410753,0.5377600434988662,0.9869485482067873
2020-03-24,49.79048851838229,38.706701100313474,68.40366196575974,1.051351096278682,2.0622805484917945
2020-03-25,59.855827274252185,42.33508134530123,72.75325324558992,1.0906257061971385,2.0622805484917945
2020-03-26,75.9113448026413,67.70987213755113,80.82827920904145,2.057385334959145,2.2095863019554938
2020-03-27,87.43209783827929,79.46630154976475,88.31815836354723,2.625356616856824,2.224316877301864
2020-03-28,87.69254039360622,101.2246475583591,93.83804326126892,3.2386447563527216,2.224316877301864
2020-03-29,110.70340616425551,109.93753433086259,98.16812964746758,8.051295033283585,2.224316877301864
2020-03-30,122.00967709550663,161.12872798465366,101.97158390561503,17.05122295228989,2.5189283842292634
2020-03-31,145.7405899308833,192.16092744836476,105.48246475928963,21.22037385132604,2.636772987000223
2020-04-01,169.33362141343983,223.19312691207583,108.58374284670217,25.601003419153884,2.636772987000223
2020-04-02,192.2372461318957,267.83175229449097,113.6745200845303,27.193135682771317,2.8282704665030325
2020-04-03,216.55032467917957,293.31396223873065,117.43896455541471,29.32604911372749,3.0639596720449522
2020-04-04,238.5653806794612,315.0961791699894,123.36845221939846,44.26550650194037,3.1670736994695416
2020-04-05,250.46913747293297,342.5477402340415,126.06012754054898,52.7125687582484,3.3733017543187214
2020-04-06,266.99957966103585,342.5477402340415,128.6932881808049,59.15662590871515,4.2276751244081785
2020-04-07,299.09529456750073,430.6433803269844,130.56575796943136,65.74871812733609,4.787436987570238
2020-04-08,328.64786452194977,552.6118596807012,132.16515924721645,71.17465654376285,5.082048494497637
2020-04-09,358.69067928642596,625.5017220364256,136.00762329262696,76.76675677138309,5.288276549346816
2020-04-10,385.99118714481284,643.4765268027136,138.81632797556662,86.97815535018177,8.661578303665536
2020-04-11,408.48116780480825,685.095480468083,141.2739445731388,94.47054247308732,9.162417865442116
2020-04-12,420.8292089573671,719.7083183314531,143.7120562770795,99.66083323000335,9.221340166827597
2020-04-13,428.97952892406846,767.4501636602394,145.25294287397003,131.3645068057174,4.4780949052964685
2020-04-14,441.2969297760005,813.9984628558059,146.9498686199127,144.29793796424912,4.757975836877497
2020-04-15,474.2352529496996,866.5144927174708,148.5492698976978,157.38846756245465,5.420851727464146
2020-04-16,502.68477208158754,919.0305225791357,151.29945989974289,165.26453741302515,5.523965754888736
2020-04-17,527.3195737854518,992.0039331641857,152.70381224121272,176.87169520584897,5.803846686469765
2020-04-18,551.2649687252153,1019.2883977695869,154.81034075341748,195.8896697779016,6.098458193397164
2020-04-19,560.3804581616577,1050.320597233298,156.85835458472764,212.4967875257289,6.422530851017303
2020-04-20,573.1115030720501,1092.094711895986,158.2627069261975,218.5148662147724,6.569836604481003
2020-04-21,600.2588094273035,1136.2559188251132,160.1936913957185,227.20059725443105,9.398107070984036
2020-04-22,622.8713512898057,1186.3848564203388,161.44200458813614,233.73226699625434,10.060982961570684
2020-04-23,644.7944863882074,1232.9331556159054,165.81110076159783,242.30319532999752,10.488169646615411
2020-04-24,666.3192975784618,1310.5136542751832,168.42475650822226,299.3299289315964,10.66493655077185
2020-04-25,683.1867830734584,1310.5136542751832,170.02415778600732,303.23624205656284,11.40146531809035
2020-04-26,687.9207095202831,1336.7716692060158,170.94088778668902,323.2239973812174,11.460387619475831
2020-04-27,697.2660012114255,1366.610322536507,172.6963282135263,336.62570273493066,11.887574304520559
2020-04-28,718.3005675916529,1401.223160399877,174.02266098047002,350.25701350047495,11.97595775659878
2020-04-29,738.8602093121665,1437.0295443964667,176.69483140798903,364.71006995046696,12.624103071839055
2020-04-30,757.9797569032253,1474.029474526276,176.94839502519886,465.09295177820195,12.653564222531797
2020-05-01,769.2553875338497,1514.6100430557444,177.94314460040667,495.50962659812654,13.139673208962005
2020-05-02,776.1647753251698,1539.6745118533572,179.1134382182982,529.850741286057,13.198595510347486
2020-05-03,779.5658486947332,1558.7712499848717,179.77660460177006,544.2615020022906,13.272248387079335
2020-05-04,788.6200575299221,1583.8357187824845,181.0639275814507,565.4939603489762,13.404823565196665
2020-05-05,809.5473828579559,1612.4808259797562,182.039172263027,573.3821146949061,13.640512770738585
2020-05-06,828.4984087955679,1669.7710403743,183.7165931153382,573.7416284318521,13.758357373509543
2020-05-07,845.5344159440114,1691.2548707722538,184.98441120138736,589.2279092350834,14.288658085978863
2020-05-08,856.2738413136685,1691.2548707722538,186.62282226643546,601.1824962694936,14.68638362033085
2020-05-09,860.1957997938857,1710.3516089037682,187.44202779895954,642.0915341853258,14.745305921716332
2020-05-10,862.938106699975,1723.4806163691846,187.8711354588531,653.0733193432943,14.7600364970627
2020-05-11,870.7207430591561,1738.0060728104675,188.6123214168511,703.1152146270878,14.95153397656551
2020-05-12,887.0060628422455,1756.8999080993349,189.0999437576392,695.725545714738,15.06937857933647
2020-05-13,900.6103563204989,1774.8031000976298,190.40677163095143,735.4321763422976,15.2019537574538
2020-05-14,914.9040565628528,1793.899838229144,191.55756035521142,744.4472098805034,15.363990086263868
2020-05-15,927.8189432770056,1809.380131577003,192.1427071641572,757.5377394787089,15.42291238764935
2020-05-16,927.8189432770056,1821.3513992931962,192.86438822852364,810.7971316519759,15.584948716459419
2020-05-17,939.538858266717,1838.1923352329256,193.17646652662802,822.546282265274,15.584948716459419
2020-05-18,947.4440558284049,1850.485860405088,193.83963291009988,855.5158067298984,16.05632712754326
2020-05-19,960.2363813400507,1858.124555657694,196.33625929493516,874.2890702709205,16.188902305660587
2020-05-20,972.4005806888495,1873.4616234695663,197.6820969555104,889.1529995631364,16.439322086548877
2020-05-21,980.1219364467769,1886.8412756229588,198.2087290835616,901.557734049689,16.704472442783533
2020-05-22,985.4993092067623,1898.5022213445147,198.8328856797704,1057.8011956768287,16.822317045554495
2020-05-23,990.6775200126741,1906.284142133107,199.2034786587694,1091.34775479487,16.925431072979084
2020-05-24,991.7499305346084,1913.027677785798,199.45704227597923,1107.9548725426976,16.954892223671827
2020-05-25,1000.6662580169773,1923.9844312887546,200.41278206392397,1145.4802517578628,17.102197977135525
2020-05-26,1011.0839602300542,1933.1508655918817,200.8028799365545,1162.8366082179807,17.102197977135525
2020-05-27,1021.8846662009646,1943.3318141082452,201.68060014997312,1182.7941523042364,17.175850853867374
2020-05-28,1031.183997441167,1949.7769632276313,202.1292127034982,1208.4223458379493,17.190581429213744
2020-05-29,1040.5599294329363,1960.3398465066255,202.8118839806016,1227.9237002243826,17.264234305945592
2020-05-30,1047.6837993286433,1968.2530573698716,202.9484182360223,1258.1802554807937,17.485192936141143
2020-05-31,1049.0166524059048,1973.5524022013667,203.2800014277582,1343.6689967779141,17.529384662180252
2020-06-01,1050.3188651825392,1976.8943313743819,203.74811887491484,1384.3725982726344,17.986032497917723
2020-06-02,1056.0179610991052,1988.5552770959382,204.15772164117686,1401.4026733580451,18.030224223956832
2020-06-03,1065.8688177505878,1998.6288064603118,204.78187823738565,1447.8977692538178,17.85345731980039
2020-06-04,1073.8506160638424,2004.0713768277935,204.91841249280637,1465.2511045900958,17.956571347224983
2020-06-05,1081.9396554292903,2010.886525248478,205.4060348335945,1485.5047188126598,18.08914652534231
2020-06-06,1086.5663408239216,2016.5916757652678,205.81563759985653,1513.1268540806946,18.11860767603505
2020-06-07,1087.1331863855157,2019.7665084796322,206.0301914298033,1529.7974154291592,18.251182854152383
2020-06-08,1090.5189396047654,2023.7290816419213,206.53731866422297,1566.519175702916,18.486872059694303
2020-06-09,1097.3210863438921,2030.5681009852701,206.96642632411653,1585.651952980884,18.516333210387042
2020-06-10,1102.3154553460438,2036.5477671127003,207.8051367502721,1611.7816530720172,18.693100114543483
2020-06-11,1107.1719429953753,2040.4984048136573,208.09771015474502,1632.2890416971313,18.82567529266081
2020-06-12,1113.6983270288617,2047.3493596183384,208.52681781463855,1653.720894217249,18.88459759404629
2020-06-13,1117.313882502812,2052.541285297844,209.05344994268975,1681.5756560209543,18.89932816939266
2020-06-14,1118.0952101687926,2053.9616051963753,209.28750866626805,1697.3157112267356,18.89932816939266
2020-06-15,1120.9447581270754,2061.1586883796895,209.87265547521383,1741.176387134132,18.91405874473903
2020-06-16,1125.40292186826,2062.9490075795193,210.14572398605517,1762.8348239422407,19.046633922856362
2020-06-17,1130.4892117722916,2071.984151807992,210.65285122047484,1789.0823478631294,19.20867025166643
2020-06-18,1133.8596448412281,2074.9441462183768,211.3355224975782,1810.0006093304673,19.341245429783758
2020-06-19,1137.3832794132984,2076.4360788849012,211.74512526384027,1832.961150513565,19.429628881861976
2020-06-20,1140.370708724401,2084.0389677535104,211.97918398741857,1865.423126173089,19.429628881861976
2020-06-21,1141.289917743202,2085.6025131880283,212.2327476046284,1879.5408378768543,19.429628881861976
2020-06-22,1144.9667538184058,2090.4125041049033,212.75937973267958,1934.1174400443094,19.47382060790109
2020-06-23,1148.9346727495629,2098.552488733462,213.18848739257314,1956.3227002674369,19.591665210672048
2020-06-24,1152.85663122978,2105.677959148783,214.04670271236026,1982.3436399003342,19.812623840867598
